Prodct,Prodct Id,Question,Answer
Clothing_Shoes_and_Jewelry,B00DEP9V1M,how long is the handle ?,"the wooden part is 4""  the over all length is about 25"""
Clothing_Shoes_and_Jewelry,B00DEP9V1M,how long is the handle ?,It's about 2.5 feet long it's not too short
Clothing_Shoes_and_Jewelry,B00DEP9V1M,Is this umbrella for rain?,Could be used for sun or rain but it's very small.
Clothing_Shoes_and_Jewelry,B00DEP9V1M,Does the umbrella contract when closed or does it stay the same length as it is when opened?,The umbrella stays the same length as it is when open and closed
Clothing_Shoes_and_Jewelry,B00DEP9V1M,How small does this collapse down to?,"24 1/2 inches is the length of this umbrella when closed.  This umbrella does not fold up, the length will always be 24 1/2 inches."
Clothing_Shoes_and_Jewelry,B00DEP9V1M,How small does this collapse down to?,the umbrella shaft does not collapse inside itself. When closed it is about 2 1/2 feet long.
Clothing_Shoes_and_Jewelry,B00DEP9V1M,How small does this collapse down to?,It collapses down like normal straight the length of the handle it is not small enough to fit in a purse or anything like that.
Clothing_Shoes_and_Jewelry,B00DKLLZWS,Does this secure to the door or could someone simply lift it off the door?,It can simply be lifted off door. You could always secure it to a door or wall though with screws.
Clothing_Shoes_and_Jewelry,B00DKLLZWS,Does this secure to the door or could someone simply lift it off the door?,"No, the over-the-door hanging does not secure to the door, however, depending on what type of door you have, it could mount to the door."
Clothing_Shoes_and_Jewelry,B00DKLLZWS,Are the small bins on the wall side of the armoire detachable,"Yes.  There are five trays, and each tray has three bins. The trays are removable."
Clothing_Shoes_and_Jewelry,B00DKLLZWS,Are the small bins on the wall side of the armoire detachable,"Yes, but the rails they rest on are not."
Clothing_Shoes_and_Jewelry,B00DKLLZWS,Are the small bins on the wall side of the armoire detachable,"Yes, they are trays that just sit in between two thin rods. They are thin, felt lined plastic trays."
Clothing_Shoes_and_Jewelry,B00DKLLZWS,Are the small bins on the wall side of the armoire detachable,Yes they are. You install rods into the armoire and then lay the bins onto the rods.
Clothing_Shoes_and_Jewelry,B00E5QFACS,How many come in a pack?,Only one (1) pair to a pack.
Clothing_Shoes_and_Jewelry,B00E5QFACS,How many come in a pack?,one pair comes in the pack.
Clothing_Shoes_and_Jewelry,B00EF19LQY,what is the exact height of the cross,It is 2 inches from the chain loop top to bottom of the cross. It is very detailed and suitable for male or female.
Clothing_Shoes_and_Jewelry,B00EF19LQY,is the chain actually 30 inches long,"No ,it's 21 inches long.Donna"
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Will it hold two 3 inch binders?,"Would be a very tight fit, no room then for much else. If that is what you have to have might want to go a little bigger bag."
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Is this gray or green? Is there something i could compare it to to better understand the color?,"It's definitely more green than grey; if anything, it's like a khaki green? Similar to this:http://rlv.zcache.com/dark_greyed_camo_army_green_khaki_color_only_dryeraseboard-r3e42297fe05c45f881b4f6b2013bb428_fumjv_8byvr_324.jpg"
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Could you put a camel pack in the labtop pouch?,"Maybe a 2L camelback pouch.  There's no hole for it, so the house would have to come out of the top of the bag."
Clothing_Shoes_and_Jewelry,B00ERBA0NK,"Is this bag going to be too big/look silly for just carrying a tablet, lunch, wallet and water bottle to work?",No it's not medium bag great look casual and all dumb question
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Title says green but the picture looks grey/blue.. Which color is it?,"its more of a camo green. Faded, washed green."
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Title says green but the picture looks grey/blue.. Which color is it?,"The tag clearly says ""green"", but it's obviously brown. Not as pictured."
Clothing_Shoes_and_Jewelry,B00ERBA0NK,"How is the top flap secured? Snap, magnetic, other?",It's a snap. Hope that helps.
Clothing_Shoes_and_Jewelry,B00ERBA0NK,"How is the top flap secured? Snap, magnetic, other?","It's a snap like the buttons on some shirts that you just press them together to close and they are strong, it's a good back pack really nice quality"
Clothing_Shoes_and_Jewelry,B00ERBA0NK,"How is the top flap secured? Snap, magnetic, other?","Good question, it is snap secured along with a belt"
Clothing_Shoes_and_Jewelry,B00ERBA0NK,"How is the top flap secured? Snap, magnetic, other?",Its secured by snaps and they're pretty strong.
Clothing_Shoes_and_Jewelry,B00ERBA0NK,"How is the top flap secured? Snap, magnetic, other?","There are snaps on the top flap, and they snap very strong. You have to give a good, solid tug to release them. Very happy with this item."
Clothing_Shoes_and_Jewelry,B00ERBA0NK,"How is the top flap secured? Snap, magnetic, other?","It's secured with a snap, and it's very resistant!"
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Is there a laptop compartment?,No. Don't have a laptop compartment.
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Is there a laptop compartment?,"No, but it easily fits a lap top"
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Is there a laptop compartment?,"There is'nt a specific compartment for it, however, depending on the size of the laptop, (ex.15-17in) you would be able to fit it inside the larger compartment."
Clothing_Shoes_and_Jewelry,B00ERBA0NK,Is there a laptop compartment?,"13"" Early 2011 Macbook Pro model fits in a sleeve like pouch"
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Can u take it to school,Of course... i do :)
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Can u take it to school,Im 33 years old so... not sure about that one...
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Can u take it to school,You could but not all features  will work without the phone
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Can u take it to school,"It depends if your School allows phones in the Classroom. But as a Watch, ofcouse, yes! It is a smart Watch."
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Can u take it to school,"Most schools do not allow active mobile devices, so you'll have to check with the office at your school."
Clothing_Shoes_and_Jewelry,B00FH9I4W0,will the screen on 24/7 won't turn off?,turns off and activates with movement of your wrist
Clothing_Shoes_and_Jewelry,B00FH9I4W0,will the screen on 24/7 won't turn off?,Is that a question or a statement? If it's a question. Yes the screen does turn off. You can set how long it stays on for and how it comes on as well
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Does this have a vibrate feature?,Yes it has vibrate for alerts
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Does this have a vibrate feature?,Yes and it's strong on the wrist.
Clothing_Shoes_and_Jewelry,B00FH9I4W0,will it work with Samsung S5 (sprint)?,"it will not work with the s5 at all, you can go to samsungs website for a list of all compatible phones, and s5 is not on the list or you can simply google it but make sure your checking samsungs website only for the most accurate information."
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Does it have FM radio?,"Not installed, you can download deezer gear in the samsung app store"
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Does it have FM radio?,no tje watch does not have fm radio
Clothing_Shoes_and_Jewelry,B00FH9I4W0,Can change the band?,This particular variation of the gear does not  have a watch band capable of being interchanged .. the speaker and camera are housed within  the watch band which makes It's complicated
Clothing_Shoes_and_Jewelry,B00FKPSEZI,in inches what are the dimentions of the compartment (main body of the bag),"The largest compartment is 9 inches deep by 8 inches wide. It could accommodate a 9x8 book that is about two inches thick. There is a second compartment that is roughly 8 inches deep by 6 inches wide, and about one inch thick. In addition, you have about five other pockets and slots ranging from tiny to fairly large."
Clothing_Shoes_and_Jewelry,B00FKPSEZI,in inches what are the dimentions of the compartment (main body of the bag),"Hard to measure,but it's approximately 10.75 inches high by 9 inches wide."
Clothing_Shoes_and_Jewelry,B00FKPSEZI,Are the leather looking straps real or fake leather?,"The straps themselves are cloth and the ends of the straps are leather like plastic. However, the bag itself seems to very durable."
Clothing_Shoes_and_Jewelry,B00FKPSEZI,Are the leather looking straps real or fake leather?,Everything that looks like leather is fake.  Still a cool looking bag though.
Clothing_Shoes_and_Jewelry,B00FKPSEZI,Are the leather looking straps real or fake leather?,No unfortunately the straps and related textures are a Polyurethane synthetic leather but no less durable.
Clothing_Shoes_and_Jewelry,B00FKPSEZI,Does it fit MacBook and iPad ?,"Yes, quite easily."
Clothing_Shoes_and_Jewelry,B00FKPSEZI,Will the strap adjust small enough for a 6 year old boy to use?,It goes pretty small. probably 36 inches at its shortest
Clothing_Shoes_and_Jewelry,B00FKPSEZI,Will the strap adjust small enough for a 6 year old boy to use?,"It's probably too large for a 6 year old boy, given that the bag itself is almost the size of a smaller backpack.  If it were a backpack it would be perfect for smaller boys."
Clothing_Shoes_and_Jewelry,B0000AUTD6,Is the smaller measurment on each of these duffel bags the circumference or width measurment?,"Actually, neither one.  The dimensions of the bag (length and width) are the size of the bag when it is empty, laying flat on the floor. For instance, the extra large bag, listed as 50"" x 30"", is actually 48"" long x 18"" diameter when fully stuffed. The stated measurements, while true, are a bit misleading, since they don't really convey the size in a useful manner."
Clothing_Shoes_and_Jewelry,B0000AUTD6,Is the smaller measurment on each of these duffel bags the circumference or width measurment?,It is quite close.
Clothing_Shoes_and_Jewelry,B0000AUTD6,Does it have handles at both ends - so two people can carry it?,"Yes, good strong handles too. A very nice canvas bag it is..."
Clothing_Shoes_and_Jewelry,B0000AUTD6,Does it have handles at both ends - so two people can carry it?,"there are handles on both sides at the ends, but only one handle in the middle of the bag."
Clothing_Shoes_and_Jewelry,B0000AUTD6,Does it have handles at both ends - so two people can carry it?,Yes.  Handles on both ends.
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?",Canvas - heavy duty.
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?",It looks like canvas.
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?","heavy duty cotton, no synthetic material . really resistant."
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?",Heavy duty canvas. It has stood up to many airline baggage handlers.
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?",It is a canvas bag.
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?",Heavy duty canvas. The bag is amazing. You'll love it.
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?",Canvas/polyester type blend.  It has already lasted 2 summers.
Clothing_Shoes_and_Jewelry,B0000AUTD6,"What material is the bag made out of? Is it canvas, a polyester-type blend, or something else?","Heavy duty, no-frills ugly-looking canvas."
Clothing_Shoes_and_Jewelry,B0000AUTD6,How much does each size wiegh?,gonna guestimate maybe half a pound.. very light generally speaking... but seems very well built
Clothing_Shoes_and_Jewelry,B0000C11OK,Why do you not have the quanity as in Ounces in the jars? Can you clairify this missing discription?,*1.55oz. Glass Jars
Clothing_Shoes_and_Jewelry,B0000C11OK,Are all four browns the same color??,"Meltonian offers nearly a dozen shades of ""brown"" so pick the one closest to the shoes you wish to polish."
Clothing_Shoes_and_Jewelry,B0000C11OK,Has any one used 143  shoe creme,"As one who was taught as a young boy that you never leave the house without polishing your shoes, Meltomian cream polishes are a Five Star product."
Clothing_Shoes_and_Jewelry,B0000C11OK,Has any one used 143  shoe creme,Yes its great stuff.
Clothing_Shoes_and_Jewelry,B0000C11OK,Has any one used 143  shoe creme,"This is good stuff.  Unlike the hard paste shoe polish, this product doesn't dry up as fast, applies much easier and doesn't cost all that much more."
Clothing_Shoes_and_Jewelry,B0000CNR1L,Did you carry this on the plane or pack in your suitcase?,"Haven't used it on a plane yet, but would think it would need to go in the suitcase since it is not a quart-sized zip lock bag."
Clothing_Shoes_and_Jewelry,B0000CNR1L,"does this roll up, or how do you close it, besides being flat?",You could fold it in half and there is a velcro tab (hook & loop) to help secure it. It depends on what you are storing but you could tri fold it and secure it with a ribbon. It is intended for hanging and folded in half.
Clothing_Shoes_and_Jewelry,B0000CNR1L,"does this roll up, or how do you close it, besides being flat?",It folds in half and you buckle it up. You can roll it up for storage if it wasn't packed.
Clothing_Shoes_and_Jewelry,B0000CNR1L,Can it fit a hair dryer?,no. it cannot fit a hair dryer
Clothing_Shoes_and_Jewelry,B0000CNR1L,what are the dimensions? length and width,open / extended 26x14closed / folded 13x14
Clothing_Shoes_and_Jewelry,B0000CNR1L,what are the dimensions? length and width,"14"" x 9"""
Clothing_Shoes_and_Jewelry,B0000CNR1L,Can it fit a hair dryer?,"yes, the small foldable ones by conair... in the largest pocket"
Clothing_Shoes_and_Jewelry,B0000CNR1L,Can it fit a hair dryer?,Not a full size hair dryer.  Maybe a mini travel one.
Clothing_Shoes_and_Jewelry,B0000CNR1L,Can the hook be removed?,It just folds down flat ... but you could probably cut it off with a tin snip or wire cutters.
Clothing_Shoes_and_Jewelry,B0000CNR1L,Can the hook be removed?,"The hook might be removed permanently.  It dos not fold down well and is a problem when packing it.  Also, it needs to have a longer strip of Velcro give more options when closing it."
Clothing_Shoes_and_Jewelry,B0000CNR1L,Does each individual pocket zip?,"Yes, each pocket zips, although one zipper broke after six days of use."
Clothing_Shoes_and_Jewelry,B0000CNR1L,Anybody ever use this for charging / electronic cable & connector storage???,no but that is a really good idea.  The pockets are big enough and it would hang in a closet nicely
Clothing_Shoes_and_Jewelry,B0000CNR1L,will any of the pockets hold a regular size can of hairspray?,sorry it will not fit a full size can in any pocket
Clothing_Shoes_and_Jewelry,B0000CNR1L,will any of the pockets hold a regular size can of hairspray?,Might fit in the bottom two pockets.  Would fit only if the spray is 9 inches in height  or less.  Anything taller and you would not be able to zip it close.
Clothing_Shoes_and_Jewelry,B0001DKIPS,"When the table is folded out, how high is the top of the table from the ground?","The bottom of the table is 29"" above the ground. The top of the table is 30"" above the ground."
Clothing_Shoes_and_Jewelry,B0001DKIPS,"When the table is folded out, how high is the top of the table from the ground?",29.25 inches from the ground.
Clothing_Shoes_and_Jewelry,B0001DKIPS,Would this sit OK on a low shag carpet?  Is the color closer to yellow or to ivory?  Thank you.,"It should if it is a low shag.Mine is more of an ivory,with darker ""distressed"" places."
Clothing_Shoes_and_Jewelry,B0001DKIPS,What is the length and width when doors are closed?,"The dimensions are listed under the product details, it is just under 22 inches deep by just under 36 inches wide."
Clothing_Shoes_and_Jewelry,B0001DKIPS,What is the length and width when doors are closed?,"With the doors closed, the unit is 21 3/4"" deep, 35"" wide and 62"" tall"
Clothing_Shoes_and_Jewelry,B0001DKIPS,What is the length and width when doors are closed?,32 wide and 22 deep at the top molding.  Hope this helps
Clothing_Shoes_and_Jewelry,B0001DKIPS,What is the length and width when doors are closed?,what size is the table when fully open?
Clothing_Shoes_and_Jewelry,B0001DKIPS,"dose this unit enough to store 2 sewing machines, serger machine, fabric and some tools?",YesLots of room and storage
Clothing_Shoes_and_Jewelry,B0001DKIPS,"dose this unit enough to store 2 sewing machines, serger machine, fabric and some tools?","Possibly but not all the same shelf .  You would have move them when you are ready to use them.  They could not be "" ready for use"""
Clothing_Shoes_and_Jewelry,B0001DKIPS,"dose this unit enough to store 2 sewing machines, serger machine, fabric and some tools?","Yes, plenty of room"
Clothing_Shoes_and_Jewelry,B0001DKIPS,What tools are required to assemble this Craft Cabinet?  Would you recommend avoiding power tools?,A power screwdriver would be very helpful
Clothing_Shoes_and_Jewelry,B00061NL9K,Would this hold your standard sized laptop easily?,Yes it will hold a standard laptop and you have room for accessories.
Clothing_Shoes_and_Jewelry,B00061NL9K,Would this hold your standard sized laptop easily?,No... no intended for that use.
Clothing_Shoes_and_Jewelry,B00061NL9K,Would this hold your standard sized laptop easily?,"No, but good bag for the money."
Clothing_Shoes_and_Jewelry,B000798IGC,"im a 32-34 waist, is the medium the size to pick?",most likely should be a nice fit
Clothing_Shoes_and_Jewelry,B000798IGC,is it men's or women's,It was men's.
Clothing_Shoes_and_Jewelry,B0009WFV3U,Are these meant for READING glasses or for normal glasses?,They work on both just fine.
Clothing_Shoes_and_Jewelry,B0009WFV3U,will they clip on thick plactic frames?,"The maximum clip opening is about 9 mm (in the USA, that is 0.354 inch or a tiny bit more than 11/32 inch). You have to consider both the frame and the lens, whichever is thicker, because in most cases the clip actually contacts the top corner of the lens."
Clothing_Shoes_and_Jewelry,B0009WFV3U,what are the dimensions for the sunglasses lenses (heigth and width) ?,"2""X 5.25"""
Clothing_Shoes_and_Jewelry,B0009WFV3U,what are the dimensions for the sunglasses lenses (heigth and width) ?,Dont know dimensions but fairly large would fit men.s glasses probably not women.
Clothing_Shoes_and_Jewelry,B0009WFV3U,what are the dimensions for the sunglasses lenses (heigth and width) ?,there are different sizes on the site
Clothing_Shoes_and_Jewelry,B000AYSH6U,can you use this watch with the heart monitor?,No. Look for the Ironman Triathlon model and make sure it specifically says you can use it with the monitor.
Clothing_Shoes_and_Jewelry,B000AYSH6U,can you use this watch with the heart monitor?,"No, there is no way to link a heart rate monitor to the watch."
Clothing_Shoes_and_Jewelry,B000AYSH6U,can you use this watch with the heart monitor?,"No, as this is not a heart rate monitor watch."
Clothing_Shoes_and_Jewelry,B000C1UDFE,What is the wrist size on this bracelet?,"It was seven inches in length, and worth every cent!"
Clothing_Shoes_and_Jewelry,B000E90PBQ,"Description states the size as 7""x6""x2"". Deceptive picture. Is that the actual size? Thanks","Hello, yes, that is a fair measurement"
Clothing_Shoes_and_Jewelry,B000E90PBQ,Is the belt loop 2 Inches or bigger?,yep. Big enough for any belt (short of a championship belt). Stable on small belts too though.
Clothing_Shoes_and_Jewelry,B000E90PBQ,"Can Rothco Canvas Utility Pouch / Wallet use a 3"" belt?","Yes, it should just fit."
Clothing_Shoes_and_Jewelry,B000E90PBQ,"Can Rothco Canvas Utility Pouch / Wallet use a 3"" belt?","That is right at the maximum width that will fit, so whether a 3"" belt will work is also going to depend on belt material thickness."
Clothing_Shoes_and_Jewelry,B000E90PBQ,"Can Rothco Canvas Utility Pouch / Wallet use a 3"" belt?",Just barely.  If the belt was thick might be a problem.
Clothing_Shoes_and_Jewelry,B000E90PBQ,"Can Rothco Canvas Utility Pouch / Wallet use a 3"" belt?",Yes. It should fit with extra room for other things. Nothing will ever fall out of it if you have it snapped.
Clothing_Shoes_and_Jewelry,B000E90PBQ,Where is this product made?,"100% cotton,  made in India"
Clothing_Shoes_and_Jewelry,B000E90PBQ,Where is this product made?,100% Cotton Made in India
Clothing_Shoes_and_Jewelry,B000GWF61A,Does this listing include the costume or ONLY the robe?,Yes it is only the robe
Clothing_Shoes_and_Jewelry,B000MDVPLI,Are these shoes men's sizes if so what is the difference in sizes for women?,Shoes are advertised as unisex at Bowling Ball .Com.You can find a conversion chart for men to womens sizes  on internet. Hope this helps
Clothing_Shoes_and_Jewelry,B000MF4B9Y,Is the woodland Marpat the real deal.,"Reading the following, probably not but then they are probably as near as damn to the real thing.http://en.wikipedia.org/wiki/MARPAT""The United States government has patented MARPAT, including specifics of its manufacture.  By regulation, the pattern and items incorporating it, such as the MCCUU and ILBE backpack, are to be supplied by authorized manufacturers only and are not for general commercial sale, although imitations are available such as Digital Woodland Camo or Digital Desert""."
Clothing_Shoes_and_Jewelry,B000MF4B9Y,Is the woodland Marpat the real deal.,"The trousers themselves are designed to be that of the U.S. Army Trousers, yet with the implementation of the MARPAT Pattern, HOWEVER, as mentioned by another, the U.S. Government has indeed patented the design, but the color choices and over-all feel and design of the trousers make them nearly indistinguishable to ANY except for that of an actual Marine himself!"
Clothing_Shoes_and_Jewelry,B000MF4B9Y,48w - 32 inseam.  What size to you recommend?,"It very much depends on what size of clothing you generally wear... if that is what you find yourself ordinarily wearing, then it is most likely suitable for you."
Clothing_Shoes_and_Jewelry,B000MF4B9Y,what is the exact size for the Medium Long size?,It about 34 waist and 34 length. Approx.
Clothing_Shoes_and_Jewelry,B000MF4B9Y,what is the exact size for the Medium Long size?,There is no exact size. Medium in BDUs generally fit waists between 32 - 36. The long length is generally 34 - 36 inch inseam.  You can find BDU size charts on the internet.
Clothing_Shoes_and_Jewelry,B000MF4B9Y,Do the pockets have buttons or velcro?,"Side pockets are buttons, knee compartments are velcro"
Clothing_Shoes_and_Jewelry,B000QAS2SG,how many pockets does this have on the outside and the inside?  how bad is the smell?,"Hey KT, there are 2 pockets on the inside. The smell of leather is strong at first but then tones down a bit. It's definatly worth the money. Good quality . Hope this helps!"
Clothing_Shoes_and_Jewelry,B000VM6BWI,what is size h+l+w?,16 x 9 x 1.5 inches
Clothing_Shoes_and_Jewelry,B000VM6BWI,what is size h+l+w?,16 x 9 x 1.5 inches ; 1.2 pounds
Clothing_Shoes_and_Jewelry,B000VM6BWI,what is size h+l+w?,Height plus length plus width.
Clothing_Shoes_and_Jewelry,B000VM6BWI,What is the dust cover like? Plastic cover? Fabric?,The cover is clear plastic.
Clothing_Shoes_and_Jewelry,B000VM6BWI,What are the width and length dimensions?,"16.25"" x 9.25"" x 1.5"""
Clothing_Shoes_and_Jewelry,B000VSGPBO,This bra inserts can really make breasts bigger. .?,"YES... without the surgery, simply place them inside your bra under your breast and no-one will even know you are wearing them, unless you tell them."
Clothing_Shoes_and_Jewelry,B000YOSI6U,"Does this work any better than normal double stick tape, like Scotch brand etc.?","It's pretty much the same thing. Except that Scotch tape is much thinner and doesn't show through fine fabrics. Oh, and it's cheaper! ))"
Clothing_Shoes_and_Jewelry,B000YOSI6U,"Does this leave any residue on the clothing?  In other words, does this tape remove from fabric cleanly?",No it does not leave residue and yes the tape removes cleanly. A little tip is to try to remove gently by scraping the edge then lift upwards.
Clothing_Shoes_and_Jewelry,B000YOSI6U,"Does this leave any residue on the clothing?  In other words, does this tape remove from fabric cleanly?","Yes. It definitely removes from the fabric cleanly. Do not leave it on clothes in wash. It is a fine plastic and would melt in dryer so be sure to get all tape off. It can leave a fine residue on your skin but noticeable only to the touch, not excessively sticky. Washes off in shower if any."
Clothing_Shoes_and_Jewelry,B000YOSI6U,"Does this leave any residue on the clothing?  In other words, does this tape remove from fabric cleanly?","Yes, it removes from the fabric cleanly.  The strip does not remove in pieces but stays intact."
Clothing_Shoes_and_Jewelry,B000Z4VRZ8,"It says Gold frame, True color grey polarized ones Usually ships within 2 to 3 days. Is it correct?",These are not polarized. Everything else is accurate.
Clothing_Shoes_and_Jewelry,B000Z4VRZ8,"It says Gold frame, True color grey polarized ones Usually ships within 2 to 3 days. Is it correct?","Hi, this listing is for 52mm Gold with non-polarized glass lenses.  Yes, these will ship within 2 to 3 business days."
Clothing_Shoes_and_Jewelry,B000Z4VRZ8,Are these glass or polycarbonate lenses?,"They are glass. If they are polycarbonate, it should be stated in the product description."
Clothing_Shoes_and_Jewelry,B000Z4VRZ8,Are these glass or polycarbonate lenses?,They are Glass lens but are not safety glasses.
Clothing_Shoes_and_Jewelry,B000Z4VRZ8,Are these polarized or non?,These are most definitely NOT polarized.  Polarized lenses are bad for flying - you can't see water glare.
Clothing_Shoes_and_Jewelry,B0010TN0UW,"Does this product work in all types of shoe material, not just leather?","It a tough question to answer as it will depend on type of material. It works amazing on leather, but as far as mane made material it has a very different content every time so its truly hard to tell."
Clothing_Shoes_and_Jewelry,B0010TN0UW,can this e used on man made materials?,"The can says for use on leather, suede, nubuck, and reptile materials, but it is not recommended for man-made materials."
Clothing_Shoes_and_Jewelry,B0010TN0UW,Do you spray inside or outside of the shoe?,Inside by where the toes go and by where the back of the feet goes
Clothing_Shoes_and_Jewelry,B0010TN0UW,Do you spray inside or outside of the shoe?,"The outside would be better. It tends to leach into your socks if you do the inside, even though it dries out eventually."
Clothing_Shoes_and_Jewelry,B0010TN0UW,Does it work for tall boots that are too tight in the calves?,"Was wondering if this item works on tall boots, that have a zipper on the side?"
Clothing_Shoes_and_Jewelry,B0016LPPGQ,Does this have a strap in the back that slides over carry on handle,"No,it does not have any kind of strap. Only strap it has is to support the tripod."
Clothing_Shoes_and_Jewelry,B0016LPPGQ,Does this have a strap in the back that slides over carry on handle,No it does not....but it is STILL worth getting!!!
Clothing_Shoes_and_Jewelry,B0016LPPGQ,"can you fit 2 camera bodies, 4 lenses, plus accessories along with a 15 inch laptop in this bag?",yes to everything except for the laptop its not a good option if you want a laptop in the same bag
Clothing_Shoes_and_Jewelry,B0019MTD8I,Does it have Armpit Zips (pit zips)? too cool you off if you get too hot?,No it does not have arm pit zippers.
Clothing_Shoes_and_Jewelry,B0019MTD8I,Does it have Armpit Zips (pit zips)? too cool you off if you get too hot?,"No, it does not have them."
Clothing_Shoes_and_Jewelry,B0019MTD8I,What's the outer shell for this?  It doubles as a fleece inner liner right?,"Not really. Sure you can use it as such, but it is supposed to be just jacket. And it is not water resistant."
Clothing_Shoes_and_Jewelry,B0019MTD8I,What's the outer shell for this?  It doubles as a fleece inner liner right?,This is a stand alone jacket. It is a fleece jacket with nylon on the shoulders to repel light rain. Plenty of pockets. Great jacket for in and out of the heated car or building. Real cold sub zero temps would leave you chilly.
Clothing_Shoes_and_Jewelry,B001AZL28S,are these for men or women?,These are for men. But they also have women's sizes.
Clothing_Shoes_and_Jewelry,B001AZL28S,are these for men or women?,"These are the ultra-light (no cushion) for men.  The women's style is 1717, 1740 if you want a 'tab', and 1709 if you want them higher (1/4 height).  If you want a light cushion for women look at style 1720."
Clothing_Shoes_and_Jewelry,B001AZL28S,Is this mesh no show sock in Glacier color Merino wool or Coolmax and is it in men's sizes or women?,darn tough vermont is in merino wool in black and red colors.  darn tough vermont socks i bought are for men.
Clothing_Shoes_and_Jewelry,B001BR3364,would this item work on an an airsoft BB?,"Absolutely, a must have piece if performance is of concern.."
Clothing_Shoes_and_Jewelry,B001BR3364,would this item work on an an airsoft BB?,"Yes, the F1 would work with an Airsoft BB gun. However, you may only use it a handful of times with a BB run/air rifle. You would not have as frequent use as a hand loader would with frequent ammo development. You may find you would be spending more money for the chronograph than you would your air rifle."
Clothing_Shoes_and_Jewelry,B001BR3364,would this item work on an an airsoft BB?,yes will send more infro
Clothing_Shoes_and_Jewelry,B001BR3364,would this item work on an an airsoft BB?,i honestly don't know but i have chronoed everything from a .177 cal pellet rifle to a .223 rem
Clothing_Shoes_and_Jewelry,B001BR3364,can it measure in MPS or only FPS?,Just fps. you have to get the M-1 to measure MPs. This the basic chrony for measuring fps. No bells and whistles withthe chrony but it get the job done .
Clothing_Shoes_and_Jewelry,B001BR3364,can it measure in MPS or only FPS?,"The F1 model only measures in FPS.  There are no options on the basic model, just on/off button and a digital readout.The M! model is similar but measures only in MPS."
Clothing_Shoes_and_Jewelry,B001BR3364,can it measure in MPS or only FPS?,"it comes as fps in US, overseas it is mps. the unit itself does not have any converrsion capability."
Clothing_Shoes_and_Jewelry,B001BR3364,can it measure in MPS or only FPS?,If not mistaken the F-1 shows FPS and the M-1 model shows MPS.  So the answer would be the F-1 only shows FPS.
Clothing_Shoes_and_Jewelry,B001BR3364,does it include antennas(sky screens) or are they additional or does it not need them,"The answer is yes to all of the above.  If the sun is very bright, no overcast, you'll need the screens positioned to cover the electric eye sensors.  the metal rods are to support the plastic screens....all included"
Clothing_Shoes_and_Jewelry,B001BR3364,does it include antennas(sky screens) or are they additional or does it not need them,"Yes.  In the box you'll have the folding unit, 8 Al posts (2 for each corner), and 6 white pieces that snap together making 2 screens.  On an overcast day they aren't even necessary though."
Clothing_Shoes_and_Jewelry,B001BR3364,does it include antennas(sky screens) or are they additional or does it not need them,It comes with metal rods and sky screens. Just add a tripod and battery.
Clothing_Shoes_and_Jewelry,B001BR3364,does it include antennas(sky screens) or are they additional or does it not need them,"Yes, it includes light diffusers and the metal rods that hold them up.  They do not fit into the folded unit, but everything fits nicely in the box the unit comes in.  The diffusers are necessary for outdoor use unless it is overcast."
Clothing_Shoes_and_Jewelry,B001BR3364,Does it come with a remote?,It doesn't have a remote. Didn't find the need for a remote either. Very good and useful product.
Clothing_Shoes_and_Jewelry,B001BR3364,Does it have a display to show fps or does it require something else to be hooked up like a printer or other display?,Has a screen in the front face of the unit that displays the FPS reading.
