Product,Product Id,Question,Answer
Baby,B006VIJOPW,Are these BPS free too?,That is what Born Free says it is.
Baby,B006VIJOPW,How hard is it to transfer the silicone sleeve?,It's not too bad
Baby,B006VIJOPW,Does anyone know how to warm up this bottle straightly from refrigerator without breaking it or destorying breast milk's nutrient?,"Glass only breaks when it is cold and put into extremely hot/boiling temperatures, you should never find yourself in this situation. Never put breast milk into boiling water, even when frozen! This kills the enzymes! Always use water that is hot but not too hot to keep your hand submerged in."
Baby,B006VIJOPW,Are there interchangeable travel caps for these bottles? Which brands?,"*Nipples, collars, valves, and sippy cup spouts and handles are interchangeable on all Born Free bottles and transition cupsThe come with travel caps, if that answers your question."
Baby,B006VIJOPW,"Are this three-pack include the ActiveFlow Venting system ? both 9oz, and 5oz. Thank you .",Yes. Three active flow venting systems are included in the package.
Baby,B00008439C,it works with electricity or only batteries?,It only works with electricity (being plugged in to an electrical outlet).
Baby,B00008439C,How long are the sound samples before they loop/repeat?,i listen to gurgling brook and it's a constant noise. no looping that i can hear...
Baby,B00008439C,How natural are the sounds?  Specifically interested in Ocean and Thunderstorm,"The sounds are pretty natural, of the two, the ocean is more realistic then the thunderstorm. The thunderstorm sounds a little muted for what the natural version would be."
Baby,B00008439C,can it plug in?,Yes it comes with a plug
Baby,B00008439C,does this play 34 sounds or is it an older verson that only plays 24? can you combine sounds?,"It is the older version and yes, you can combine the sounds."
Baby,B00008439C,Does this work as a baby monitor to listen to baby cry also or just sounds?,"No, it's just a white noise maker"
Baby,B00008439C,Is there a utherus sound?,There is a womb setting that sounds like the inutero heart beat...
Baby,B00008439C,"Would someone please provide actual dimensions of the unit? The product page mentions 9x9x3"" and 6x10x12"" and 2x4x8"".",It is closer to 2x4x8
Baby,B000WUF4LS,Can an older child use this seat,"You can use it for a child up to a maximum weight of 45 lbs, as specified by the manufacturer."
Baby,B000WUF4LS,Does it safely fit on a chair with coushions?,"It probably wouldn't fit as securely as a chair with no cushions, but with a strap to go around the chair back and another to go around the chair seat itself, you can probably get it tight enough to use it safely."
Baby,B000WUF4LS,Does this seat have height adjustments?,"Yes, it does, it has three levels."
Baby,B000WUF4LS,Does this seat have enough room for babies with delicious chunky thighs???,"The seat's specifications meets for a fat and thin baby, excellent product ..."
Baby,B000WUF4LS,Can the baby take out the toy tray?,No. It is not easy to remove the toy tray.
Baby,B000WUF4LS,How well does it work in a restaurant booth?,Not so well noughting to latch it to
Baby,B000WUF4LS,Does the tray swing?,"No it does not swing , it pulls completely on and off."
Baby,B000WUF4LS,Is it possible to use seat on the floor without strapping to a chair?  Is it steady on its own?,Without the straps is not the safest way to use it but the chair is steady on its own!
Baby,B008TA9X74,is also working for food warmer?Solid food.,Sure.  The warmer is large enough to also warm solid food.  As long as the container you put the food in will fit.
Baby,B008TA9X74,Is  the water reservoir easy to clean? Any build up of mold?,"Have no issue, clean it in the dishwasher and since it evaporates you don't have stagnant water just sitting there"
Baby,B008TA9X74,does this hold all sized bottles,"It worked fine with Dr.browns bottles of all sizes. However, the fancier brands like Mimijumi and Comotomo did not fit too well - they were too small and difficult to get out of the warmer."
Baby,B008TA9X74,Does this product work with Medela bottles?,"Yes, they fit in there just fine. Although, the 4 oz ones sit down in there right level with the top of the opening of the warming compartment. Just have to be careful when removing the bottle, don't burn your fingers! 8 ounce bottles work better with this machine in general."
Baby,B008TA9X74,Will this work with Dr. Browns glass bottles 4 oz and 8oz?,Absolutely! You will need to adjust your time but it works great.
Baby,B008TA9X74,Does it reheat the bottle automatically (after the bottle gets cool again)?,"No - you heat it and use it.  If it cools down, you would need to heat it again.  It's pretty great - highly recommend!!"
Baby,B008TA9X74,"does the temperature gauge show you or let you choose the actual numeric temperature, or is it just relative temperature ""high, medium, low""","There is no temperature gauge nor does it have high, medium, or low. You select the number of OZ. and if it is room temperature or fridge temperature."
Baby,B008TA9X74,"If you don't take the bottle out of the warmer right away when it's done heating, will the bottle get too hot like other warmers?","Not at all. This warmer warms stops when its finish. When its finish, it stops heating."
Baby,B0039MIUXA,What is the weight capacity for this step stool? How many pounds can it hold? Thank you.,The label on the stool says 200 lbs.
Baby,B0039MIUXA,What kind of wood is it?,Bamboo.  It is very smooth.
Baby,B0039MIUXA,Does it come already assembled?,The step comes already assembled.
Baby,B0039MIUXA,"Is the ""Growing Up Green"" logo removeable (sticker) or is it permanently adhered (painted)?","Yes, it is a removeabe sticker."
Baby,B0039MIUXA,Where is this made?,"Made in China, smooth edges, beautiful, sturdy."
Baby,B0039MIUXA,Is the top non skid?,No the top is not non-skid. It is all same material throughout and around.
Baby,B0039MIUXA,What are all the actual measurements of this stool?,"7"" tall - 14"" wide - 7 .5"" deep"
Baby,B0039MIUXA,Is this long enough for two toddlers to stand side by side at the sink?,"No, it is safe for just one toddler to stand on the step at a time."
Baby,B006JTNXDW,Is there a manufacture warranty for this product? If so for how long?,"Paperwork says its guaranteed for 40,000 readings!?"
Baby,B006JTNXDW,Can i get temperature in Degrees?,"If you can get it to work at all, then yes."
Baby,B006JTNXDW,Is it consistent or it changes the temperature every time? Can you fully trust it?,"You neef to take temperature like 20 secs of difference, and the termometer indicates the same measure, but if you take it each 3 secs, it would vary."
Baby,B006JTNXDW,Can it be configured for Celsius reading?,Yes.  That is one of the 3 buttons you can push.  It is switchable between Celsius and Fahrenheit.
Baby,B006JTNXDW,"Is it convenient to use this thermometer on yourself - in other words ""self-use"" and not to use on another individual?","It is convenient to be used in both ways , self use and use on  other persons as it is quick, save and needs no sterilization"
Baby,B006JTNXDW,"Does the display change color depending on the temp being measured? ie turn red for fever, green for normal?","The picture on the package may lead you to assume that the thermometer is strictly intended for taking human temperatures. The device, however, is not so limited. It can be used to measure the temperature of many things. That being the case it would not make sense for the manufacturer to color code temperatures in specific ranges that correlate to human conditions. Short answer to your question: ""No"""
Baby,B006JTNXDW,Does come with a protective case or holster?,"yes, comes with a pouch w a drawstring"
Baby,B006JTNXDW,Is the product for use in adults as well as children?,This device is universal. It measures core body temperature through the temporal vein. Young or old it doesn't matter. The KEY is to calibrate the device first. The readings afterwards will be precise.
Baby,B00D04R1MS,Age of child to be in booster?,"Age is one thing, but weight and height are just as important or perhaps more important."
Baby,B00D04R1MS,"When installed using LATCH the seat is extremely loose, even when pulled as tight as can be. Is this normal?",Somewhat. You should be able to pull the straps tight and basically the seat belt will hold it tighter once child is in.
Baby,B00D04R1MS,Can the back on this booster be detached and used backless?,Yes it can.  It's great because the base can still be latched to the seat.
Baby,B00D04R1MS,Is this a 2013 model?,"Yes, it is the newest model."
Baby,B00D04R1MS,Can you use this seat without the a LATCH system in your car?,This seat is used with the seatbelt to secure the child.  The LATCH is provided only to secure the seat to the vehicle when the child is not riding along.
Baby,B00D04R1MS,"Hard to tell from the computer screen...was wondering if this is a grayish base color with the pink, or if it's more of a tan color?",It is definitely gray!
Baby,B00D04R1MS,When does this car seat expire?,The Britax website says 6 years from manufacture date.
Baby,B00D04R1MS,Would this seat be compatible with 2007 Honda Accord?,"Yes, this seat should install without a problem in this car."
Baby,B00G3XR9LG,would this fit in the trunk of a 1997 toyota corrola? With nothing else in there?,Will definitely be a tight squeeze.  Try to borrow from a store and see if it fits.
Baby,B00G3XR9LG,Is it possible to fully pull down the canopies so the sun close to sunset doesn't distract babies?,Yeah you can pull it down all the way but it can't cover their whole bodies at once
Baby,B00G3XR9LG,Does anyone know if when this folded can it be wheeled or do you have to carry it?,It can't be wheeled when folded and it is pretty heavy. You can also remove the wheels fairly easily which is good for long-term storage or to make it more compact.
Baby,B00G3XR9LG,Can you install an infant seat adapter to one side of the double?,"Yes, there is a separate adapter you can purchase that can go on one side of the stroller. It can also slide so the infant seat is in the middle of the stroller if you don't have a second child riding at the time."
Baby,B00G3XR9LG,Can this maneuver well in sand/ walks on the beach?,just like all the other carriages it sinks into the sand and is extremely difficult to move
Baby,B00G3XR9LG,"Anyone had problems getting through standard doorways?  How would this be in the mall, for example?",No problems getting through doorways ever but like most strollers it is hard to navigate through stores at the mall with close clothing racks.
Baby,B00G3XR9LG,Is this easy to jog with? Seems like the BoB design might be better for fitness. Thoughts?,Bob is a much better jogger.
Baby,B00G3XR9LG,What drink holder for parents fits well on the City Mini GT DOUBLE Stroller?,Baby jogger makes one that works no problems
Baby,B003GAMMN4,How much does it vibrate?  Is the vibration adjustable?  (Current seat doesn't vibrate enough.),"Soft vibration!! No it's not adjustable, it's just and off n on button"
Baby,B003GAMMN4,"What kind of battery does this take, and does one come with the bouncer?",Found info on Walmart website:Vibration unit requires 1 C Alkaline battery (not included)Electronic unit requires 3 AAA batteries (crab)
Baby,B003GAMMN4,Does this have a machine washable pad?,"Yes, it detaches pretty easily and you can throw it in the washer and dryer."
Baby,B003GAMMN4,It seems this bouncer frame  is easily moved by small touching. Is it normal? Or should i replace it?,"no, that's normal."
Baby,B003GAMMN4,Can you bottle feed in this bouncer?,Yes. Can't you in any bouncer?
Baby,B003GAMMN4,Is it made in the USA?,i just bought another one for another granddaughter who is having a boy soon. their built great and the other granddaughter who has the first put her son in it at 1 month old he started grabbing the hanging toy's after she turn it on to help him sleep & he went fast asleep and she said he slept a long time!! :0)
Baby,B003GAMMN4,has anybody noticed that the bouncer can cause the baby to get a flat head?,"If you leave a baby in the same position with any seat/crib etc against their head for a prolonged period of time on a regular basis, they will develop flat spots on their heads. If your baby is getting a flat spot, you are leaving him or her in the same position for too long. Try ""tummy time"" on a play mat on the floor instead."
Baby,B003GAMMN4,is the seat removable to wash?,"Yes, but you'd better wash it before the assembly as it's pretty difficult to remove the arch connector from the pad."
Baby,B005CMI404,what are the sheet and comforter sizes?,It's a toddler bed size
Baby,B005CMI404,Is the blanket warm?,It's an actual quilt so yes it is ...
Baby,B005CMI404,What did you use for curtains?,http://www.walmart.com/ip/Disney-Mickey-Mouse-Best-Friends-Window-Panel/23964942?action=product_interest&action;_type=title&placement_id=irs_middle&strategy;=PWVAV&vi;sitor_id=80548131012&category;=0%3A4044%3A92352%3A1069004%3A671361&client;_guid=c06500a0-f911-4708-b76a-303364f15302&config;_id=2&parent;_item_id=10894058&guid;=f0ea53d6-888f-41a7-8ace-69a7920abec1&bucket;_id=irsbucket017&findingMethod;=p13n
Baby,B005CMI404,is it a full size?,"No, it's to fit a toddler bed - the style with a crib-size mattress."
Baby,B005CMI404,what is the size of sheet and blanket?,Crib size aka toddler bed
Baby,B005CMI404,Does this fit a twin size matress? Or is it for crib matress only?,It's for a crib mattress...fits it perfectly!
Baby,B005CMI404,what is the extra pillow shown in the pic?,It must be to make the picture better. It doesn't come with the set.
Baby,B005CMI404,The size is for single bed or cot?,Toddler bed which uses a crib mattress
Baby,B00AJSJ1AI,"Does this slide all the way up to the table, as in, will the tray fit under the table so baby can sit with the family?","Once you remove the tray, the chair will need to clear 28 in.  The legs stick out a bit, too."
Baby,B00AJSJ1AI,How wide is the seat - looks a bit undersized in the photos?,"The seat is 12"" wide.  Between the arms 12-7/8""."
Baby,B00AJSJ1AI,can you use one hand to release the tray or must you use both hands?,"You will need both hands. The tray locks into place on both supporting rails, and slides in and out along these side rails. There is a release lever on each side of the tray and both need to be operated together for the tray to slide in or out."
Baby,B00AJSJ1AI,How much assembly does this chair require?,Very little assembly required.
Baby,B00AJSJ1AI,Can you remove the tray and pull this chair up to the table?,"Yes you can, the tray removes easily."
Baby,B00AJSJ1AI,Does high chair have harness to keep baby from sliding out?,"Yes, it has a single strap that goes across the baby's lap.  Nothing fancy, but it's there.  Also, the tray has a plastic wedge that goes between the baby's legs (you can barely make it out in the picture)."
Baby,B00AJSJ1AI,Does the seat have different reclining options?,"No, it does not have reclining options. To be honest, you do not need them for feeding purposes."
Baby,B00AJSJ1AI,Does it have a strap?,Yes! You can buckle your child in and use with or without the tray. Hope this was helpful!
Baby,B000XQGZ7S,Is the grab bar removable?,"Yes,this is removable."
Baby,B000XQGZ7S,Can you put carseats on this stroller,"No,you can't do"
Baby,B000XQGZ7S,can i place a baby car seat on one side of this stroller?,No this stroller is not car seat compatible.
Baby,B000XQGZ7S,Is the total weight 40# or 40# per child?,per child.  Don't waste your money on this stroller unless you plan to use it without the canopy. Doesn't fold correctly with the sun visor on.  Also the folding mechnicism is very hard to release.
Baby,B000XQGZ7S,will this stroller take a 2 year old and a 4 year old? the eldest will weight no more than 40lbs?,"Yes, but it is not a easy push"
Baby,B000XQGZ7S,What is the width (approx) when opened? Does it fit well through a standard doorway?,Yes it fits but you have to go slow.
Baby,B000XQGZ7S,"Can you keep the bar off, if you need to?Thanks in advance,",The bar is removable and you do not need to keep it on.
Baby,B000XQGZ7S,Does it really fit through doors? There are just as many reviews saying it does as those saying it doesn't at all. Thanks!,"It fits automatic doors of hotels and public places, but doesn't fit regular doors of houses for example."
Baby,B004TH71W0,Is it supposed to have some kind of smell? It smells bad.,"Hello Christine, Sorry to say but yes, it is supposed to have a smell but the nice thing about it is, the smell does go away after a while.  So don't fear, just enjoy the benefits of this awesome witch hazel.  Hope this helps............Kimberly"
Baby,B004TH71W0,"what's in it besides witch hazel, if no alcohol? Is it water?","The labels says exactly: ""Steam Distilled Witch Hazel, .15% Benzoic Acid (derived from raspberries)"""
Baby,B004TH71W0,Is the bottle plastic or glass?,"Plastic,  but the lid is metal."
Baby,B004TH71W0,One customer asked commented about the amount of water in this product. Does anyone know the witch hazel-to-water ratio? Thanks.,"It is technically a water, but has all the added benefits of witch hazel.  It is not just H2O, and has nothing added to dilute the actual distillate, which is the only way you can acquire a ""witch hazel""."
Baby,B004TH71W0,How long is this good for before it expires?,"Yes, it expires and depends on the type. Check for a date stamp, maybe close to the UPC Code, to see when made. Go by the last digit on the stamp. Also depends how you use the product and if it has become contaminated."
Baby,B004TH71W0,What is the number on the bottom of the plastic bottle?,5 (well in the recycling triangle it is a 1)...not sure what you are looking for
Baby,B004TH71W0,How much alcohol is in the witch hazel?,0 alcohol this is pure witch hazel
Baby,B004TH71W0,how do you use this? Do you simply apply it on face? Thanks !,"Yes, it is okay, you can use your fingers or a cotton ball."
Baby,B009YSYCZI,Is avent breast pump open or closed system?,Closed.  It is impossible for the milk to get backed up into the hoses.
Baby,B009YSYCZI,does this come with battery pack? i travel a lot so it would be a bonus if this can be operated with batteries/,"unfortunately nope, only the single electric pump has the battery pack as far as i know..."
Baby,B009YSYCZI,What kind of freezer bags work with this pump?,"As Jessica said, you pump into bottles so you can use any breast milk storage bags."
Baby,B009YSYCZI,Can you use only one of the pumps at one time or do you have to use both of them always?,You can use them one at a time but pumping one breast usually stimulates milk let down on the other breat so pumping both at once is best.
Baby,B009YSYCZI,Is this model BPA free?  It doesn't say in the title or description of the product.,Yes. Any parts that come in contact with milk are BPA free!
Baby,B009YSYCZI,guys i still get replies that this pump can be used at any country without adapters while others say i should get an adapter for 220 V can you assist,Pump comes with an adaptor capable of 110-240V. Can be used in USA and Europe!!
Baby,B009YSYCZI,Is the 2-year warranty applicable internationally?,"According to the warranty booklet, the international warranty does not apply to Australia and New Zealand."
Baby,B009YSYCZI,1. Can this one used by 220V? 2. Can this one use batteries when there's no power supply outdoors? 3. Is this one much better than the single one?,"1.220v is ok, it has transformer suit for100~240v2.no battery supply system3.better than single one, double pump save more time, only need 15~30 mins to gather milk, use single one you will spend more than 15 mins"
Baby,B00004YT3U,This is only $21.99 at regular price at Toysrus. Just wondering why so expensive?  http://www.toysrus.com/product/index.jsp?productId=11107499,"This was $14.99 at Toys R Us, the receipt was from ToysRUs as well."
Baby,B00004YT3U,Will this come with all the pieces?,"It comes with 20 dinosaurs, 2 volcanos, 12 rocks, 6 trees and 1 playmat.Hope this helped."
Baby,B00004YT3U,how tall are the dinosaurs?,Largest is about 7 inches tall by 8 inches long. All are a good size and great colors!
Baby,B00004YT3U,Does this set have two dinosaurs? Does toys r us have two dinosaurs?,This set has many dinosaurs of varying sizes.  Not sure of the Toys R Us one.
Baby,B00004YT3U,"Of how the photo looks w/ the placemat settings w/ the mountains and trees, does all that come w/ it?","It does come with all the stuff, but it's small. The kid in the picture must be tiny."
Baby,B00004YT3U,"do the dinosaurs have their names on the bottom? if not, does anyone know where i can purchase dinosaurs with the names on the bottom?",Yes they do have names at the bottom. The set is a great educational toy
Baby,B00004YT3U,is this toy age appropirate for a 6-7 year old boy,Absolutely. If they like dinosaurs this will work for that age
Baby,B00004YT3U,What is the model number?,It is made by Hasbro and the model # is B00004YT3U
Baby,B00BDCNT0W,What car seats does this adapter work with?,Am using it with a maxi cosi
Baby,B00BDCNT0W,Does this adapter work with the Summit X3 Jogging stroller?,"According to the Baby Jogger website, this model (BJ90123) IS the one that will work with the Summit X3. Can you please confirm?"
Baby,B00BDCNT0W,Does this adapter woke with the peg pegero 4/35??,"It depends on which Baby Jogger you have.  The adapter will work with Peg Pegero 4-35 if you do not have the City Mini GT/ City Mini GT Double, Vue Single, or City Mini Zip.  A full guide can be found at Baby Jogger's website.http://www.babyjogger.com/uploads/CSA-Guide.pdf"
Baby,B00BDCNT0W,Does the adapter need to be removed before folding the stroller?,It can be folded with adapter on however does not fold up as small as when off if space is concerned
Baby,B00BDCNT0W,Does this adapter work with the City Select stroller? Getting the City Select stroller with a second seat (having twins). . .,This adaptor DOES NOT work with the City Select stroller
Baby,B00BDCNT0W,Does this work with the Graco Click Connect Car Seats?,There is a newer adaptor specifically for the click connect car seats - Baby Jogger Car Seat Adapter and MB Single
Baby,B00BDCNT0W,Does the adapter work with the britax b-safe infant car seat?,This particular adaptor does not.  There is another adaptor that works with Britax carseats
Baby,B00BDCNT0W,Does this adapter work with the Chicco Key fit?,Yes!  :o)
Baby,B0007V644S,Would these be large enough to accommodate adult diapers?,"Never used adult diapers. Have used large incontinenence pads they work,sometimes two to a bag. Probably depends on the size of diapers."
Baby,B0007V644S,Are these packaged 50 disposable bags per 1bag?,There are 200 in a box. Very similar to how any kind of baggies are boxed. They are really wonderful.
Baby,B0007V644S,"For those with pets and babies, how do these compare to standard doggie poop bags? Any reason to get these also?",These sassy bags are the best if you can get at a decent price. i think better than doggie bags.
Baby,B0007V644S,Do these bags have tie handles? Thanks!,Are normal bags that you can wrap for disposal
Baby,B0007V644S,are the 200 count packs the same product as 50 count packs?,The 200 packs are very good. The 50 ones are the thin ones which are poor quality
Baby,B0007V644S,What kind of a scent does this bag have?,The bags smell like baby powder.
Baby,B0007V644S,How many diapers will one bag hold?,"Depends on the diaper size. Newborn: 4, size1: 3, size 3: 2"
Baby,B0007V644S,Can you use those sacks without a diaper pail (just throw it in trash can)?,Yes.  They are powder scented.
Baby,B001E6FY32,"Is this chair solid wood, or does it contain MDF/particleboard?",It appears to be solid wood.  It is quite sturdy.
Baby,B001E6FY32,could i buy a tray for this kind of chair?,"Indeed, you could, but these are made to be pushed up to a table. Perhaps best for a child who sits unattended and weighs at least 20 pounds. Any tray attachment would be created by you, there is no hardware or area to attach a tray to - if you're handy, you could do it."
Baby,B001E6FY32,does this high chair slide under the table so the childs stomach is flush with the table or is the front bar too high to slide under table,"Yes, the chair slides under the table."
Baby,B001E6FY32,what is height of arms,It is 27 inches from the floor to the top of the arms.
Baby,B001E6FY32,How tall is the bar in from of the chair?,The front bar is 26.25in from the floor. The side rails are 27in from the floor.
Baby,B001E6FY32,The Winco CHH-104 High Chair - Are they stackable??,They look like they would be.  They are just like the ones you would see at restaurants.
Baby,B001E6FY32,Where is this chair made?  USA?,"i honestly cannot say.  but, it's a great chair!"
Baby,B001E6FY32,what is the height of the chair,The seat is 19 3/4 inches.  The total height of the chair to the top of the back rest is 30 inches.
Home_and_Kitchen,B0006L39E2,how far does it pull out?,"from full back position, the platform will extend forward approx. 16"", and rotate if needed."
Home_and_Kitchen,B0006L39E2,does this have a 360 degree swivel range?,No.  It swings approximately 45 degrees each direction.
Home_and_Kitchen,B0006L39E2,How much weight will the shelf hold?,"It will hold a 32"" flat screen, whatever that weighs."
Home_and_Kitchen,B0006L39E2,what is the total height of the slider and tray,"From the bottom of the brace to the top of the platform is 2-1/4"""
Home_and_Kitchen,B0006L39E2,does come with installation instructions,it is already assembled. All you have to do is attach a top and attach it to your cabinet.
Home_and_Kitchen,B0006L39E2,Does it have to be bolted or screwed onto anythin?,Yes. the bottom rails must be fastened down with a minimum of 2 screws or bolts per side.
Home_and_Kitchen,B0006L39E2,can it be used with a CRT,Yes it can. Depends on the size and weight.
Home_and_Kitchen,B0006L39E2,what is the height of the whole thing?,"Total height of pull out shelf is about 2-1/2""."
Home_and_Kitchen,B002L9ZEUE,"Once the lld is inverted and holding the butter, is the butter always exposed without a cover?","You pack the butter in the top and invert it into the bottom which is filled with water, there is nothing exposed."
Home_and_Kitchen,B002L9ZEUE,Are these made in USA?,"Where is the Butter Bell Crock made and is it safe?The Butter Bell Crocks are made in China by a top manufacturer of ceramic products. The Crocks are made from the highest quality materials and are completely safe, as they contain no lead or cadmium.Spreadable: http://www.butterbell.com/how-to-use-butter-bell-crock/#ixzz2tcQy9iOD Follow us: @butterbellcrock on TwitterI copied and pasted this directly from their Q & A section on their site."
Home_and_Kitchen,B002L9ZEUE,Why do you have to fill the butter bell crock with water,"Evaporative cooling and water acts as a heat sink, absorbing cool night air and retaining an average cooler-than-ambient temperature.  Kind of like how a pool in Arizona can be cold in 110 degree heat because at night the temps drop."
Home_and_Kitchen,B002L9ZEUE,Where is it made?,"If it was made in China, you should test it to see if lead is in the colorant."
Home_and_Kitchen,B002L9ZEUE,Are there holes inside the butter lid that help the water to stay in contact with the butter and keep it from being sucked out when you open it?,"No, it is not necessary"
Home_and_Kitchen,B002L9ZEUE,is top edge of lid handle glazed or white? From photos can't tell if that's a reflection or unglazed.,on the black one it is a white edge
Home_and_Kitchen,B002L9ZEUE,"Does it actually hold a full stick of butter, and do you have to make the water deeper as it gets used, so water is always touching the butter?",Yes. No. The water never touches if you use the small amount required.
Home_and_Kitchen,B002L9ZEUE,How much butter does this hold?,1stick (1/2 cup)
Home_and_Kitchen,B000E62GRU,What is the width of the pot at the rim?,From outside edge of rim to outside edge of rim: 14 1/4 inchesInside diameter: 13 5/8 inches
Home_and_Kitchen,B000E62GRU,Does this pot have volume indicator markings on the side?,Yes it does - in gallons
Home_and_Kitchen,B000E62GRU,How tall is the pot with the lid on?,It's 14 1/2 inches tall
Home_and_Kitchen,B000E62GRU,does a magnet stick to this pot?,"Yes. A magnets sticks to the pot, but not the lid."
Home_and_Kitchen,B000E62GRU,Does this pot have any exposed rivets or screw heads (where two handles are attached) on the INSIDE of the pot?,"NO, inside is smooth, easy to clean and no places for debris or bad boys to hide."
Home_and_Kitchen,B000E62GRU,Can an induction hot plate be used with this pot?,No you need an induction pot. They
Home_and_Kitchen,B000E62GRU,Can this pot be used to fry turkeys?,No bot heavy enough to thin!
Home_and_Kitchen,B000E62GRU,is it made in the USA?,"It is not indicated on the pot or lid.  The pot is made (or distributed) by Polarware, they have a website that you can send a request for info and find out there.  Click on the blue hyperlink under the title description and you will get to their site."
Home_and_Kitchen,B000ON31ZO,how easy is it to drain the oil?  and to clean the bucket?  is it fairly large or on the smaller end? thank you!,"Very easy. Exaclty as one would hope. The drain is controlled with a tap that swings one way to open, and the other way to close.I simply place a container in the sink, position the tap over it, and open. It's that simple. Cleaning is also a breeze. You simply remove the heating element, which makes for easy cleaning of the bowl, element and basket."
Home_and_Kitchen,B000ON31ZO,Used it once worked fine now it want turn on any ideas?,"Check the red over load button on the back of the heater. Check the power supply of the outlet plugged into. If that checks out ok, it is defective and you need to return it under warranty."
Home_and_Kitchen,B000ON31ZO,Is there a filter on the drain?,No filter on the drain. Its a pretty large spout so most of the particles will flow out the drain.
Home_and_Kitchen,B000ON31ZO,is the inside pan stainless steel material? what is the basket dimensions?,The inside pan is stainless and is very easy to clean when it is time to change the oil.  the dimensions of the basket are in the Item description section.
Home_and_Kitchen,B000ON31ZO,What are the dimensions of the unit?,"The outer dimensions are: Length 13"" x width 8.5"" x depth 9"".The basket the holds the food is : Length 9"" x width 6.5"" x depth 5"".Great for cooking deep fried chicken and fish."
Home_and_Kitchen,B000ON31ZO,the unit will not power on,It has an interlock switch under the control units rim. It must sit down on the pin that protrudes from the black portion of the frame.
Home_and_Kitchen,B000ON31ZO,do filter have to removed for cleaning ?,No. Just place entire lid with filter in dishwasher.
Home_and_Kitchen,B000ON31ZO,does this deep fryer comes apart for easy cleaning?,Absolutely Jun Gu! Plus the tap at the front makes it so much easier to drain the oil with little mess!! :-)
Home_and_Kitchen,B000SQDTRC,"Without using bread, or other medium, as a *remains pusher*, how much meat would remain in the stuffing tube?",When finished there is less than a quarter of a cup of meat left.
Home_and_Kitchen,B000SQDTRC,does this stuffer come with a 3/8 I.D. tube or can one be purchased after market?,"LEM Products 606 5 Pound Stainless Steel Vertical Sausage Stuffer has a stainless steel base and cylinder and all metal gears. Clamp the stuffer to a table or counter top and crank out perfect sausage every time. Comes with 3 stuffing tubes: 1/2"", 3/4"", and 1"".Link for 3/8 ID tube  LEM 606A Stainless Steel Sausage Stuffing Tube for Stuffers - 3/8 Inch ID with 1 9/16 Inch Base"
Home_and_Kitchen,B000SQDTRC,can you buy extras O-rings  for the 606 5 lb.,"Yes, that is available directly from LEM.com as well as the stuffer itself."
Home_and_Kitchen,B000SQDTRC,Why won't Amazon LLC ship this to an APO address?,"Glenn, this all depends on the Seller's options of shipping. Depending on what Seller you are looking at purchasing this item from you can always go to their direct website, as the price is most likely the same for the unit and then you can set up shipping to an APO address."
Home_and_Kitchen,B000SQDTRC,Do you have to grind the meat before using this sausage stuffer?  What do you recommend?,"Yes, Either coarse or medium grind. The finer the grind the better the stuffing process is."
Home_and_Kitchen,B000SQDTRC,Are the piston rod and crank gears made of plastic or metal?,"Be Careful, they sell a model with plastic gears. If you are buying one, make sure the ad says METAL gears."
Home_and_Kitchen,B000SQDTRC,can the sausage stuffer stuff rice pudding,"Sure. The ""O"" ring works quite well, so even if the pudding is watery, the LEM would work well."
Home_and_Kitchen,B000SQDTRC,How many cranks does it take to do 5-pounds?,Not many. It is very powerful and easy to use.
Home_and_Kitchen,B001ECR3L2,how many ounces does it hold?,16 oz when full to the brim
Home_and_Kitchen,B001ECR3L2,capacity of this mug?,The capacity of the mug is at least 14 oz.  Maybe 16 oz.  It's large.
Home_and_Kitchen,B001ECR3L2,This mugs is 16 oz or  18 oz?,The Royal Doulton Royal Albert mug is 16 oz.
Home_and_Kitchen,B001ECR3L2,Where was this manufactured?,It was made in the U.K.. At least that was what was written on the cups.
Home_and_Kitchen,B001ECR3L2,"Where is this cup made?  England, China, U.S...?","China, all royal doulton now a days made either China or Malaysia"
Home_and_Kitchen,B001ECR3L2,Was this mug in a special Royal Doulton box?,"Yes, it comes in a sturdy, but very pretty pink box which has a cutout that displays the mug.  Beautiful as a gift!"
Home_and_Kitchen,B001ECR3L2,is this mug safe for microwave heating?,"This is fine China, and should never be microwaved"
Home_and_Kitchen,B001ECR3L2,Does the cup have a stamp on the bottom?,It does have the Royal Albert insignia on the bottom.
Home_and_Kitchen,B001M29LDM,Can it be placed side way? and would the bins still fit?,No. The shelves are resting on pins and would fall sideways. The bottoms of the shelves are not finished. You'd need to paint them and screw them in place to place the unit sideways.
Home_and_Kitchen,B001M29LDM,"Want to use this on its side with a pad on top for an entryway bench,  to sit on to put on shoes. Is this sturdy enough? High enough?","No, it is not sturdy enough!"
Home_and_Kitchen,B001M29LDM,"What are the length, width, and height?",Each unit is 12-Inch wide by 31-Inch high by 12-Inch deep.
Home_and_Kitchen,B001M29LDM,"Could this unit be assembled WITHOUT the back panel? In other words, does the back panel offer structural support, or is it just there for aesthetics?",Back panel is to keep things on sheleves from dropping out. Structural support is minimal.
Home_and_Kitchen,B001M29LDM,Is the back panel actual wood or just colored flimsy cardboard?,The back is laminated cardboard
